Epoch [99/300] selection: theta_s:1.0 TP: 12598 FP:2679 TN:33522 FN:1201
Epoch [99/300] relabelling:  correct: 10584 original: 2263 total: 12612
Epoch [100/300] selection: theta_s:1.0 TP: 12490 FP:2972 TN:33337 FN:1201
Epoch [100/300] relabelling:  correct: 10432 original: 2219 total: 12761
Epoch [101/300] selection: theta_s:1.0 TP: 12662 FP:2788 TN:33392 FN:1158
Epoch [101/300] relabelling:  correct: 10671 original: 2329 total: 12829
Epoch [102/300] selection: theta_s:1.0 TP: 11736 FP:2553 TN:34502 FN:1209
Epoch [102/300] relabelling:  correct: 9522 original: 2055 total: 11413
Epoch [103/300] selection: theta_s:1.0 TP: 13237 FP:2934 TN:32675 FN:1154
Epoch [103/300] relabelling:  correct: 11442 original: 2529 total: 13777
Epoch [104/300] selection: theta_s:1.0 TP: 13408 FP:3044 TN:32414 FN:1134
Epoch [104/300] relabelling:  correct: 11533 original: 2469 total: 14009
Epoch [105/300] selection: theta_s:1.0 TP: 12106 FP:3066 TN:33675 FN:1153
Epoch [105/300] relabelling:  correct: 9940 original: 2159 total: 12335
Epoch [106/300] selection: theta_s:1.0 TP: 11124 FP:2836 TN:34873 FN:1167
Epoch [106/300] relabelling:  correct: 8727 original: 1914 total: 10888
Epoch [107/300] selection: theta_s:1.0 TP: 11799 FP:2854 TN:34211 FN:1136
Epoch [107/300] relabelling:  correct: 9671 original: 2214 total: 11904
Epoch [108/300] selection: theta_s:1.0 TP: 12482 FP:2906 TN:33476 FN:1136
Epoch [108/300] relabelling:  correct: 10383 original: 2243 total: 12617
Epoch [109/300] selection: theta_s:1.0 TP: 13980 FP:3111 TN:31800 FN:1109
Epoch [109/300] relabelling:  correct: 12203 original: 2592 total: 14716
Epoch [110/300] selection: theta_s:1.0 TP: 10148 FP:2587 TN:36105 FN:1160
Epoch [110/300] relabelling:  correct: 7584 original: 1754 total: 9422
Epoch [111/300] selection: theta_s:1.0 TP: 13486 FP:3089 TN:32315 FN:1110
Epoch [111/300] relabelling:  correct: 11631 original: 2513 total: 14087
Epoch [112/300] selection: theta_s:1.0 TP: 13013 FP:3100 TN:32801 FN:1086
Epoch [112/300] relabelling:  correct: 11022 original: 2401 total: 13510
Epoch [113/300] selection: theta_s:1.0 TP: 12793 FP:2720 TN:33352 FN:1135
Epoch [113/300] relabelling:  correct: 10769 original: 2319 total: 12806
Epoch [114/300] selection: theta_s:1.0 TP: 12683 FP:3041 TN:33177 FN:1099
Epoch [114/300] relabelling:  correct: 10661 original: 2357 total: 13029
Epoch [115/300] selection: theta_s:1.0 TP: 12647 FP:2833 TN:33390 FN:1130
Epoch [115/300] relabelling:  correct: 10491 original: 2192 total: 12668
Epoch [116/300] selection: theta_s:1.0 TP: 14411 FP:3101 TN:31382 FN:1106
Epoch [116/300] relabelling:  correct: 12704 original: 2665 total: 15171
Epoch [117/300] selection: theta_s:1.0 TP: 13498 FP:3334 TN:32101 FN:1067
Epoch [117/300] relabelling:  correct: 11576 original: 2489 total: 14360
Epoch [118/300] selection: theta_s:1.0 TP: 13353 FP:3114 TN:32485 FN:1048
Epoch [118/300] relabelling:  correct: 11312 original: 2389 total: 13753
Epoch [119/300] selection: theta_s:1.0 TP: 12413 FP:2813 TN:33664 FN:1110
Epoch [119/300] relabelling:  correct: 10203 original: 2158 total: 12349
Epoch [120/300] selection: theta_s:1.0 TP: 13834 FP:3243 TN:31835 FN:1088
Epoch [120/300] relabelling:  correct: 11937 original: 2493 total: 14561
Epoch [121/300] selection: theta_s:1.0 TP: 13425 FP:3048 TN:32432 FN:1095
Epoch [121/300] relabelling:  correct: 11424 original: 2382 total: 13817
Epoch [122/300] selection: theta_s:1.0 TP: 11766 FP:2632 TN:34487 FN:1115
Epoch [122/300] relabelling:  correct: 9389 original: 1986 total: 11320
Epoch [123/300] selection: theta_s:1.0 TP: 14527 FP:3152 TN:31276 FN:1045
Epoch [123/300] relabelling:  correct: 12807 original: 2713 total: 15357
Epoch [124/300] selection: theta_s:1.0 TP: 14000 FP:2967 TN:31980 FN:1053
Epoch [124/300] relabelling:  correct: 12110 original: 2535 total: 14410
Epoch [125/300] selection: theta_s:1.0 TP: 14206 FP:2949 TN:31769 FN:1076
Epoch [125/300] relabelling:  correct: 12362 original: 2558 total: 14640
Epoch [126/300] selection: theta_s:1.0 TP: 12884 FP:2957 TN:33087 FN:1072
Epoch [126/300] relabelling:  correct: 10692 original: 2214 total: 12956
Epoch [127/300] selection: theta_s:1.0 TP: 14232 FP:3257 TN:31509 FN:1002
Epoch [127/300] relabelling:  correct: 12437 original: 2681 total: 15141
Epoch [128/300] selection: theta_s:1.0 TP: 15294 FP:3293 TN:30391 FN:1022
Epoch [128/300] relabelling:  correct: 13653 original: 2815 total: 16362
Epoch [129/300] selection: theta_s:1.0 TP: 14820 FP:3568 TN:30594 FN:1018
Epoch [129/300] relabelling:  correct: 13043 original: 2683 total: 15976
Epoch [130/300] selection: theta_s:1.0 TP: 14756 FP:3473 TN:30732 FN:1039
Epoch [130/300] relabelling:  correct: 12949 original: 2632 total: 15815
Epoch [131/300] selection: theta_s:1.0 TP: 13220 FP:3269 TN:32428 FN:1083
Epoch [131/300] relabelling:  correct: 11121 original: 2296 total: 13743
Epoch [132/300] selection: theta_s:1.0 TP: 13938 FP:3251 TN:31794 FN:1017
Epoch [132/300] relabelling:  correct: 11908 original: 2431 total: 14486
Epoch [133/300] selection: theta_s:1.0 TP: 13030 FP:3013 TN:32922 FN:1035
Epoch [133/300] relabelling:  correct: 10889 original: 2302 total: 13179
Epoch [134/300] selection: theta_s:1.0 TP: 15303 FP:3678 TN:30020 FN:999
Epoch [134/300] relabelling:  correct: 13658 original: 2834 total: 16711
Epoch [135/300] selection: theta_s:1.0 TP: 13675 FP:3108 TN:32186 FN:1031
Epoch [135/300] relabelling:  correct: 11553 original: 2325 total: 13943
Epoch [136/300] selection: theta_s:1.0 TP: 12629 FP:2939 TN:33403 FN:1029
Epoch [136/300] relabelling:  correct: 10367 original: 2187 total: 12612
Epoch [137/300] selection: theta_s:1.0 TP: 15987 FP:3484 TN:29547 FN:982
Epoch [137/300] relabelling:  correct: 14347 original: 2856 total: 17254
Epoch [138/300] selection: theta_s:1.0 TP: 15043 FP:3402 TN:30558 FN:997
Epoch [138/300] relabelling:  correct: 13275 original: 2713 total: 16105
Epoch [139/300] selection: theta_s:1.0 TP: 16055 FP:3824 TN:29156 FN:965
Epoch [139/300] relabelling:  correct: 14496 original: 2954 total: 17746
Epoch [140/300] selection: theta_s:1.0 TP: 15980 FP:3778 TN:29274 FN:968
Epoch [140/300] relabelling:  correct: 14299 original: 2829 total: 17427
Epoch [141/300] selection: theta_s:1.0 TP: 12656 FP:2992 TN:33325 FN:1027
Epoch [141/300] relabelling:  correct: 10363 original: 2158 total: 12624
Epoch [142/300] selection: theta_s:1.0 TP: 15212 FP:3480 TN:30339 FN:969
Epoch [142/300] relabelling:  correct: 13465 original: 2762 total: 16359
Epoch [143/300] selection: theta_s:1.0 TP: 15113 FP:3700 TN:30238 FN:949
Epoch [143/300] relabelling:  correct: 13233 original: 2649 total: 16289
Epoch [144/300] selection: theta_s:1.0 TP: 16194 FP:3683 TN:29202 FN:921
Epoch [144/300] relabelling:  correct: 14505 original: 2868 total: 17600
Epoch [145/300] selection: theta_s:1.0 TP: 12784 FP:3016 TN:33192 FN:1008
Epoch [145/300] relabelling:  correct: 10470 original: 2156 total: 12772
Epoch [146/300] selection: theta_s:1.0 TP: 14134 FP:3212 TN:31690 FN:964
Epoch [146/300] relabelling:  correct: 12084 original: 2464 total: 14615
Epoch [147/300] selection: theta_s:1.0 TP: 13135 FP:3264 TN:32627 FN:974
Epoch [147/300] relabelling:  correct: 10963 original: 2332 total: 13610
Epoch [148/300] selection: theta_s:1.0 TP: 16440 FP:3909 TN:28744 FN:907
Epoch [148/300] relabelling:  correct: 14905 original: 3036 total: 18256
Epoch [149/300] selection: theta_s:1.0 TP: 16333 FP:3832 TN:28927 FN:908
Epoch [149/300] relabelling:  correct: 14677 original: 2914 total: 17963
Epoch [150/300] selection: theta_s:1.0 TP: 16576 FP:4001 TN:28495 FN:928
Epoch [150/300] relabelling:  correct: 15018 original: 2992 total: 18416
Epoch [151/300] selection: theta_s:1.0 TP: 15246 FP:3423 TN:30395 FN:936
Epoch [151/300] relabelling:  correct: 13400 original: 2696 total: 16202
Epoch [152/300] selection: theta_s:1.0 TP: 14853 FP:3650 TN:30546 FN:951
Epoch [152/300] relabelling:  correct: 12943 original: 2617 total: 15914
Epoch [153/300] selection: theta_s:1.0 TP: 16165 FP:3850 TN:29073 FN:912
Epoch [153/300] relabelling:  correct: 14483 original: 2884 total: 17746
Epoch [154/300] selection: theta_s:1.0 TP: 17264 FP:3871 TN:27946 FN:919
Epoch [154/300] relabelling:  correct: 15779 original: 3074 total: 19029
Epoch [155/300] selection: theta_s:1.0 TP: 16950 FP:3840 TN:28299 FN:911
Epoch [155/300] relabelling:  correct: 15305 original: 2922 total: 18553
Epoch [156/300] selection: theta_s:1.0 TP: 17419 FP:4163 TN:27525 FN:893
Epoch [156/300] relabelling:  correct: 15861 original: 3027 total: 19441
Epoch [157/300] selection: theta_s:1.0 TP: 16325 FP:3773 TN:29016 FN:886
Epoch [157/300] relabelling:  correct: 14589 original: 2856 total: 17691
Epoch [158/300] selection: theta_s:1.0 TP: 16296 FP:3483 TN:29282 FN:939
Epoch [158/300] relabelling:  correct: 14590 original: 2833 total: 17412
Epoch [159/300] selection: theta_s:1.0 TP: 16287 FP:3920 TN:28923 FN:870
Epoch [159/300] relabelling:  correct: 14532 original: 2853 total: 17794
Epoch [160/300] selection: theta_s:1.0 TP: 17503 FP:4154 TN:27462 FN:881
Epoch [160/300] relabelling:  correct: 16026 original: 3120 total: 19605
Epoch [161/300] selection: theta_s:1.0 TP: 16427 FP:4016 TN:28688 FN:869
Epoch [161/300] relabelling:  correct: 14683 original: 2865 total: 18070
Epoch [162/300] selection: theta_s:1.0 TP: 16542 FP:3939 TN:28617 FN:902
Epoch [162/300] relabelling:  correct: 14816 original: 2850 total: 18125
Epoch [163/300] selection: theta_s:1.0 TP: 16703 FP:4058 TN:28357 FN:882
Epoch [163/300] relabelling:  correct: 15055 original: 2948 total: 18509
Epoch [164/300] selection: theta_s:1.0 TP: 18450 FP:4308 TN:26377 FN:865
Epoch [164/300] relabelling:  correct: 17164 original: 3327 total: 20883
Epoch [165/300] selection: theta_s:1.0 TP: 17014 FP:4171 TN:27921 FN:894
Epoch [165/300] relabelling:  correct: 15358 original: 2928 total: 18915
